t,mode,link_ok,erpm_left,erpm_right,motor_current,gyro_z,compass_heading,est_x,est_y,est_heading,gt_x,gt_y,gt_heading
183.34,FAILSAFE_BACKTRACK,0,1265.23,1232.37,11.856,-0.06137,-1.30082,177.9855,113.1576,-1.25984,182.1623,98.9052,-1.31136
183.36,FAILSAFE_BACKTRACK,0,1246.57,1197.2,11.499,-0.10581,-1.25361,177.994,113.1308,-1.26177,182.1694,98.8782,-1.31331
183.38,FAILSAFE_BACKTRACK,0,1244.96,1196.85,11.358,-0.1002,-1.25742,178.0026,113.104,-1.26364,182.1763,98.8517,-1.31523
183.4,FAILSAFE_BACKTRACK,0,1247.03,1198.3,11.765,-0.09764,-1.27931,178.011,113.0771,-1.26589,182.1832,98.8252,-1.3171
183.42,FAILSAFE_BACKTRACK,0,1254.27,1215.01,11.861,-0.08208,-1.27909,178.0195,113.05,-1.26777,182.1902,98.7982,-1.31892
183.44,FAILSAFE_BACKTRACK,0,1244.53,1203.11,10.931,-0.08375,-1.29745,178.0278,113.023,-1.27006,182.1971,98.7715,-1.32071
183.46,FAILSAFE_BACKTRACK,0,1253.51,1209.7,11.303,-0.0782,-1.2664,178.0362,112.9959,-1.27151,182.2039,98.7448,-1.32244
183.48,FAILSAFE_BACKTRACK,0,1250.49,1214.77,11.597,-0.08085,-1.27624,178.0445,112.9688,-1.27319,182.2107,98.7177,-1.32415
183.5,FAILSAFE_BACKTRACK,0,1257.86,1215.24,11.472,-0.0714,-1.2354,178.0529,112.9415,-1.27378,182.2175,98.6906,-1.32582
183.52,FAILSAFE_BACKTRACK,0,1251.37,1212.93,11.281,-0.07983,-1.27933,178.0611,112.9144,-1.27546,182.2242,98.6638,-1.32751
183.54,FAILSAFE_BACKTRACK,0,1256.17,1219.31,11.63,-0.08666,-1.27818,178.0694,112.8871,-1.27722,182.2308,98.6372,-1.32916
183.56,FAILSAFE_BACKTRACK,0,1255.65,1220.96,11.19,-0.05553,-1.26886,178.0776,112.8598,-1.27812,182.2374,98.6103,-1.33078
183.58,FAILSAFE_BACKTRACK,0,1252.7,1224.08,11.17,-0.06916,-1.29813,178.0858,112.8324,-1.27991,182.2439,98.5833,-1.3324
183.6,FAILSAFE_BACKTRACK,0,1258.03,1210.17,12.123,-0.0692,-1.31617,178.0939,112.8052,-1.28202,182.2505,98.5563,-1.33398
183.62,FAILSAFE_BACKTRACK,0,1264.78,1227.23,10.349,-0.05517,-1.30626,178.102,112.7776,-1.28364,182.2572,98.5286,-1.33552
183.64,FAILSAFE_BACKTRACK,0,1263.43,1219.07,11.038,-0.07162,-1.30196,178.1101,112.7502,-1.28544,182.2637,98.5012,-1.33703
183.66,FAILSAFE_BACKTRACK,0,1259.0,1225.52,12.187,-0.07392,-1.27427,178.1181,112.7227,-1.28665,182.2702,98.4739,-1.33851
183.68,FAILSAFE_BACKTRACK,0,1256.44,1226.11,11.095,-0.06496,-1.31344,178.1261,112.6953,-1.28851,182.2766,98.4465,-1.33997
183.7,FAILSAFE_BACKTRACK,0,1254.81,1222.89,12.235,-0.06598,-1.33354,178.134,112.6678,-1.29074,182.283,98.4193,-1.34139
183.72,FAILSAFE_BACKTRACK,0,1250.05,1188.96,11.949,-0.09183,-1.29601,178.1417,112.6408,-1.29264,182.2892,98.3927,-1.34348
183.74,FAILSAFE_BACKTRACK,0,1243.57,1197.77,11.632,-0.10111,-1.33477,178.1493,112.6138,-1.29552,182.2954,98.3657,-1.34553
183.76,FAILSAFE_BACKTRACK,0,1241.24,1197.1,12.311,-0.09779,-1.29211,178.1569,112.5867,-1.29736,182.3015,98.3388,-1.34751
183.78,FAILSAFE_BACKTRACK,0,1250.7,1189.49,12.019,-0.09948,-1.30115,178.1644,112.5596,-1.29939,182.3077,98.3114,-1.34945
183.8,FAILSAFE_BACKTRACK,0,1241.5,1205.3,10.927,-0.09532,-1.27172,178.172,112.5325,-1.30065,182.3138,98.2845,-1.35135
183.82,FAILSAFE_BACKTRACK,0,1253.23,1199.85,11.15,-0.09746,-1.31606,178.1794,112.5052,-1.30289,182.3198,98.2575,-1.35324
183.84,FAILSAFE_BACKTRACK,0,1251.49,1211.13,12.112,-0.0824,-1.27529,178.1869,112.4779,-1.30393,182.3258,98.23,-1.35507
183.86,FAILSAFE_BACKTRACK,0,1252.75,1201.2,12.641,-0.08257,-1.27765,178.1943,112.4506,-1.30501,182.3317,98.2031,-1.35691
183.88,FAILSAFE_BACKTRACK,0,1247.99,1205.52,12.132,-0.07602,-1.32126,178.2017,112.4233,-1.30684,182.3375,98.1762,-1.35873
183.9,FAILSAFE_BACKTRACK,0,1253.8,1205.64,11.21,-0.08301,-1.30328,178.2091,112.3959,-1.30838,182.3433,98.1493,-1.36052
183.92,FAILSAFE_BACKTRACK,0,1252.39,1212.37,11.214,-0.08236,-1.27661,178.2164,112.3685,-1.30931,182.349,98.1225,-1.36229
183.94,FAILSAFE_BACKTRACK,0,1257.21,1207.5,12.056,-0.07539,-1.30339,178.2237,112.3411,-1.31066,182.3547,98.0955,-1.36405
183.96,FAILSAFE_BACKTRACK,0,1253.98,1213.57,12.809,-0.08067,-1.32314,178.231,112.3136,-1.3125,182.3604,98.0682,-1.3658
183.98,FAILSAFE_BACKTRACK,0,1252.29,1208.71,12.25,-0.07657,-1.29644,178.2382,112.2862,-1.31366,182.366,98.041,-1.36752
184.0,FAILSAFE_BACKTRACK,0,1251.48,1215.81,12.023,-0.08013,-1.318,178.2454,112.2587,-1.31532,182.3715,98.014,-1.36923
184.02,FAILSAFE_BACKTRACK,0,1256.69,1215.25,11.281,-0.0811,-1.33509,178.2525,112.2311,-1.31733,182.3771,97.9867,-1.37091
184.04,FAILSAFE_BACKTRACK,0,1252.72,1216.03,12.098,-0.07276,-1.31494,178.2596,112.2036,-1.31871,182.3826,97.9595,-1.37255
184.06,FAILSAFE_BACKTRACK,0,1258.37,1211.31,10.823,-0.06981,-1.31006,178.2667,112.176,-1.31989,182.3881,97.9316,-1.37418
184.08,FAILSAFE_BACKTRACK,0,1253.46,1217.77,12.067,-0.06921,-1.30421,178.2737,112.1484,-1.32091,182.3936,97.9042,-1.3758
184.1,FAILSAFE_BACKTRACK,0,1239.87,1184.75,10.995,-0.10915,-1.34626,178.2805,112.1214,-1.3236,182.3988,97.8775,-1.37809
184.12,FAILSAFE_BACKTRACK,0,1241.01,1188.46,12.184,-0.11995,-1.32478,178.2873,112.0942,-1.32597,182.4041,97.8505,-1.38032
184.14,FAILSAFE_BACKTRACK,0,1240.43,1189.68,11.658,-0.12057,-1.31365,178.294,112.067,-1.32807,182.4093,97.8232,-1.38249
184.16,FAILSAFE_BACKTRACK,0,1240.99,1191.27,12.284,-0.10421,-1.31895,178.3007,112.0398,-1.32992,182.4144,97.7962,-1.38463
184.18,FAILSAFE_BACKTRACK,0,1240.15,1183.79,11.637,-0.10351,-1.33844,178.3073,112.0127,-1.33213,182.4195,97.7687,-1.38673
184.2,FAILSAFE_BACKTRACK,0,1249.72,1195.21,10.728,-0.10549,-1.3344,178.3139,111.9853,-1.33424,182.4245,97.7419,-1.38879
184.22,FAILSAFE_BACKTRACK,0,1248.67,1198.88,11.9,-0.08425,-1.32719,178.3205,111.9579,-1.33574,182.4294,97.715,-1.39081
184.24,FAILSAFE_BACKTRACK,0,1243.2,1193.61,12.61,-0.09465,-1.29405,178.327,111.9306,-1.33674,182.4344,97.6878,-1.39281
184.26,FAILSAFE_BACKTRACK,0,1240.76,1202.72,11.973,-0.10402,-1.34759,178.3335,111.9032,-1.33901,182.4393,97.6603,-1.3948
184.28,FAILSAFE_BACKTRACK,0,1252.52,1198.66,11.937,-0.0757,-1.3315,178.3399,111.8757,-1.34033,182.444,97.6335,-1.39675
184.3,FAILSAFE_BACKTRACK,0,1244.69,1198.54,11.379,-0.09565,-1.32568,178.3463,111.8483,-1.34189,182.4488,97.6063,-1.39869
184.32,FAILSAFE_BACKTRACK,0,1242.53,1197.16,11.414,-0.10774,-1.3166,178.3526,111.8209,-1.34345,182.4535,97.5788,-1.40061
184.34,FAILSAFE_BACKTRACK,0,1254.74,1202.72,11.417,-0.1025,-1.34485,178.359,111.7933,-1.34549,182.4583,97.5511,-1.4025
184.36,FAILSAFE_BACKTRACK,0,1248.98,1207.93,10.687,-0.08722,-1.33746,178.3653,111.7657,-1.34702,182.4628,97.524,-1.40436
184.38,FAILSAFE_BACKTRACK,0,1243.43,1208.92,12.107,-0.08825,-1.31179,178.3715,111.7382,-1.34801,182.4675,97.4964,-1.4062
184.4,FAILSAFE_BACKTRACK,0,1247.91,1199.2,10.472,-0.08973,-1.32517,178.3777,111.7107,-1.34926,182.4721,97.4685,-1.40804
184.42,FAILSAFE_BACKTRACK,0,1250.82,1209.34,11.308,-0.07831,-1.34765,178.3839,111.683,-1.35076,182.4766,97.4409,-1.40988
184.44,FAILSAFE_BACKTRACK,0,1245.31,1199.02,12.172,-0.09068,-1.36534,178.39,111.6555,-1.35284,182.4809,97.414,-1.4117
184.46,FAILSAFE_BACKTRACK,0,1236.2,1182.49,12.795,-0.10234,-1.35884,178.3959,111.6283,-1.35497,182.4852,97.3872,-1.41409
184.48,FAILSAFE_BACKTRACK,0,1231.08,1179.45,12.911,-0.12255,-1.37676,178.4018,111.6012,-1.35781,182.4894,97.3603,-1.41645
184.5,FAILSAFE_BACKTRACK,0,1238.33,1186.32,11.334,-0.11743,-1.36552,178.4076,111.5739,-1.36027,182.4935,97.3338,-1.41874
184.52,FAILSAFE_BACKTRACK,0,1245.43,1188.13,11.654,-0.11571,-1.38445,178.4134,111.5464,-1.36305,182.4976,97.3068,-1.42097
184.54,FAILSAFE_BACKTRACK,0,1243.29,1181.84,11.486,-0.11294,-1.35334,178.4191,111.5191,-1.36506,182.5017,97.2794,-1.42314
184.56,FAILSAFE_BACKTRACK,0,1246.05,1194.14,12.531,-0.09374,-1.36582,178.4248,111.4916,-1.36691,182.5056,97.2526,-1.42528
184.58,FAILSAFE_BACKTRACK,0,1244.51,1195.58,11.236,-0.09893,-1.34685,178.4305,111.464,-1.36841,182.5096,97.2258,-1.42738
184.6,FAILSAFE_BACKTRACK,0,1239.89,1196.08,11.079,-0.09388,-1.37567,178.436,111.4365,-1.3704,182.5134,97.1989,-1.42946
184.62,FAILSAFE_BACKTRACK,0,1246.52,1194.5,11.795,-0.11126,-1.35737,178.4416,111.409,-1.37231,182.5172,97.1718,-1.43151
184.64,FAILSAFE_BACKTRACK,0,1241.57,1193.15,12.223,-0.09911,-1.38892,178.4471,111.3815,-1.37459,182.5209,97.1452,-1.43352
184.66,FAILSAFE_BACKTRACK,0,1246.62,1201.08,11.723,-0.09631,-1.37731,178.4525,111.3538,-1.37654,182.5247,97.1181,-1.43549
184.68,FAILSAFE_BACKTRACK,0,1241.86,1198.26,11.181,-0.08445,-1.39621,178.4579,111.3262,-1.37861,182.5283,97.0909,-1.43743
184.7,FAILSAFE_BACKTRACK,0,1247.31,1197.25,10.784,-0.09286,-1.39667,178.4632,111.2985,-1.38083,182.532,97.0632,-1.43932
184.72,FAILSAFE_BACKTRACK,0,1248.76,1207.09,12.675,-0.09031,-1.36401,178.4685,111.2708,-1.38225,182.5356,97.036,-1.44117
184.74,FAILSAFE_BACKTRACK,0,1244.01,1210.82,11.711,-0.10222,-1.38768,178.4737,111.243,-1.38437,182.5392,97.0083,-1.443
184.76,FAILSAFE_BACKTRACK,0,1244.2,1207.13,12.695,-0.08568,-1.37011,178.4789,111.2152,-1.38575,182.5427,96.9807,-1.4448
184.78,FAILSAFE_BACKTRACK,0,1252.76,1200.54,12.221,-0.08356,-1.41978,178.4841,111.1874,-1.3881,182.5462,96.953,-1.44658
184.8,FAILSAFE_BACKTRACK,0,1255.87,1205.15,11.157,-0.07881,-1.40752,178.4892,111.1595,-1.39006,182.5496,96.9253,-1.44831
184.82,FAILSAFE_BACKTRACK,0,1250.21,1208.33,10.538,-0.07137,-1.39506,178.4942,111.1317,-1.39157,182.553,96.8976,-1.45001
184.84,FAILSAFE_BACKTRACK,0,1239.39,1186.36,11.271,-0.09382,-1.37855,178.4991,111.1042,-1.39312,182.5562,96.8707,-1.45227
184.86,FAILSAFE_BACKTRACK,0,1240.12,1188.92,12.284,-0.10376,-1.41219,178.504,111.0766,-1.39555,182.5595,96.8432,-1.45451
184.88,FAILSAFE_BACKTRACK,0,1238.03,1190.44,11.883,-0.08609,-1.38362,178.5089,111.0491,-1.39699,182.5627,96.8157,-1.45669
184.9,FAILSAFE_BACKTRACK,0,1244.54,1186.15,11.495,-0.11119,-1.40959,178.5136,111.0215,-1.39943,182.5657,96.7889,-1.45886
184.92,FAILSAFE_BACKTRACK,0,1239.94,1185.54,11.442,-0.1015,-1.39389,178.5183,110.9939,-1.4013,182.5687,96.7617,-1.46098
184.94,FAILSAFE_BACKTRACK,0,1239.39,1192.21,11.545,-0.07827,-1.39962,178.523,110.9663,-1.4028,182.5718,96.734,-1.46307
184.96,FAILSAFE_BACKTRACK,0,1245.45,1196.71,11.507,-0.10808,-1.41877,178.5277,110.9386,-1.40525,182.5747,96.7065,-1.46513
184.98,FAILSAFE_BACKTRACK,0,1248.86,1192.48,10.994,-0.09856,-1.42142,178.5322,110.9108,-1.40753,182.5776,96.6786,-1.46714
185.0,FAILSAFE_BACKTRACK,0,1245.49,1201.79,11.453,-0.09582,-1.40691,178.5368,110.883,-1.40939,182.5805,96.6507,-1.46911
185.02,FAILSAFE_BACKTRACK,0,1244.32,1204.61,12.394,-0.09037,-1.4013,178.5413,110.8552,-1.411,182.5833,96.6232,-1.47104
185.04,FAILSAFE_BACKTRACK,0,1241.3,1196.74,11.806,-0.07843,-1.41675,178.5457,110.8274,-1.41265,182.586,96.5957,-1.47295
185.06,FAILSAFE_BACKTRACK,0,1249.91,1206.49,11.209,-0.08481,-1.40907,178.5501,110.7995,-1.41424,182.5887,96.5682,-1.47483
185.08,FAILSAFE_BACKTRACK,0,1251.47,1198.87,10.449,-0.1021,-1.43102,178.5544,110.7716,-1.4166,182.5913,96.541,-1.47669
185.1,FAILSAFE_BACKTRACK,0,1251.11,1207.78,12.881,-0.07583,-1.44494,178.5587,110.7436,-1.41867,182.5939,96.5128,-1.47851
185.12,FAILSAFE_BACKTRACK,0,1250.78,1207.55,10.97,-0.07033,-1.43165,178.563,110.7156,-1.42033,182.5964,96.4855,-1.48028
185.14,FAILSAFE_BACKTRACK,0,1255.48,1205.08,11.295,-0.08526,-1.44592,178.5672,110.6875,-1.42255,182.5989,96.4574,-1.48203
185.16,FAILSAFE_BACKTRACK,0,1253.55,1214.27,11.736,-0.09097,-1.44961,178.5713,110.6594,-1.4249,182.6014,96.4298,-1.48373
185.18,FAILSAFE_BACKTRACK,0,1254.12,1216.92,11.052,-0.07873,-1.43654,178.5754,110.6313,-1.42669,182.6038,96.402,-1.48538
185.2,FAILSAFE_BACKTRACK,0,1240.72,1181.43,12.307,-0.12597,-1.43682,178.5793,110.6036,-1.42937,182.6061,96.375,-1.48757
185.22,FAILSAFE_BACKTRACK,0,1248.19,1195.68,12.227,-0.07554,-1.41754,178.5832,110.5758,-1.4306,182.6083,96.3472,-1.4897
185.24,FAILSAFE_BACKTRACK,0,1242.82,1187.84,12.319,-0.10931,-1.42221,178.5871,110.548,-1.43257,182.6105,96.3198,-1.49182
185.26,FAILSAFE_BACKTRACK,0,1243.19,1200.26,12.493,-0.10421,-1.44876,178.5909,110.5201,-1.43494,182.6127,96.2919,-1.49389
185.28,FAILSAFE_BACKTRACK,0,1247.47,1198.66,11.159,-0.10059,-1.45479,178.5947,110.4922,-1.43734,182.6148,96.2647,-1.49592
185.3,FAILSAFE_BACKTRACK,0,1243.61,1198.58,11.588,-0.09665,-1.42744,178.5984,110.4643,-1.43902,182.6168,96.2374,-1.49789
185.32,FAILSAFE_BACKTRACK,0,1256.91,1200.05,11.853,-0.09054,-1.45109,178.602,110.4363,-1.44105,182.6188,96.2102,-1.49983
185.34,FAILSAFE_BACKTRACK,0,1246.26,1196.29,11.31,-0.08407,-1.46244,178.6056,110.4084,-1.44316,182.6207,96.1827,-1.50174
185.36,FAILSAFE_BACKTRACK,0,1255.98,1201.56,12.049,-0.11005,-1.4496,178.6091,110.3803,-1.44545,182.6226,96.1554,-1.5036
185.38,FAILSAFE_BACKTRACK,0,1243.72,1200.17,12.338,-0.09251,-1.41118,178.6126,110.3523,-1.44655,182.6244,96.1275,-1.50541
185.4,FAILSAFE_BACKTRACK,0,1254.45,1210.46,12.228,-0.07327,-1.4131,178.6161,110.3242,-1.44729,182.6262,96.1,-1.50721
185.42,FAILSAFE_BACKTRACK,0,1247.62,1204.42,10.782,-0.08753,-1.47508,178.6195,110.2961,-1.44961,182.6279,96.0721,-1.50902
185.44,FAILSAFE_BACKTRACK,0,1246.84,1210.4,12.337,-0.07267,-1.42851,178.6229,110.268,-1.45059,182.6296,96.0447,-1.51078
185.46,FAILSAFE_BACKTRACK,0,1250.71,1202.34,12.619,-0.07039,-1.44592,178.6263,110.24,-1.45187,182.6313,96.0169,-1.51254
185.48,FAILSAFE_BACKTRACK,0,1252.8,1206.82,11.65,-0.06923,-1.47853,178.6296,110.2118,-1.4538,182.6329,95.9887,-1.51428
185.5,FAILSAFE_BACKTRACK,0,1251.1,1212.22,11.786,-0.10204,-1.43087,178.6329,110.1836,-1.45531,182.6344,95.9609,-1.51599
185.52,FAILSAFE_BACKTRACK,0,1250.96,1212.17,11.292,-0.08128,-1.47183,178.6361,110.1554,-1.45726,182.6359,95.9338,-1.51768
185.54,FAILSAFE_BACKTRACK,0,1263.32,1217.36,13.106,-0.08694,-1.46294,178.6393,110.127,-1.45907,182.6373,95.906,-1.51934
185.56,FAILSAFE_BACKTRACK,0,1248.68,1215.51,12.749,-0.08707,-1.43075,178.6424,110.0988,-1.4602,182.6388,95.8782,-1.52096
185.58,FAILSAFE_BACKTRACK,0,1245.58,1189.59,11.906,-0.10057,-1.46433,178.6454,110.0709,-1.46226,182.6401,95.8513,-1.52314
185.6,FAILSAFE_BACKTRACK,0,1246.79,1192.46,11.992,-0.09559,-1.44724,178.6484,110.043,-1.46381,182.6414,95.8238,-1.52527
185.62,FAILSAFE_BACKTRACK,0,1250.64,1190.29,12.39,-0.10524,-1.48431,178.6514,110.015,-1.4663,182.6426,95.7968,-1.52738
185.64,FAILSAFE_BACKTRACK,0,1250.04,1190.13,11.601,-0.10107,-1.46696,178.6542,109.9871,-1.46829,182.6437,95.7691,-1.52944
185.66,FAILSAFE_BACKTRACK,0,1241.7,1191.76,11.982,-0.08666,-1.48086,178.6571,109.9592,-1.47025,182.6448,95.7413,-1.53145
185.68,FAILSAFE_BACKTRACK,0,1245.34,1196.0,11.575,-0.1128,-1.45026,178.6598,109.9312,-1.47203,182.6459,95.7137,-1.53343
185.7,FAILSAFE_BACKTRACK,0,1244.75,1201.9,12.147,-0.08261,-1.53095,178.6625,109.9032,-1.47488,182.6469,95.6859,-1.53538
185.72,FAILSAFE_BACKTRACK,0,1254.25,1209.4,11.575,-0.08886,-1.44965,178.6652,109.8749,-1.47608,182.6479,95.6584,-1.53726
185.74,FAILSAFE_BACKTRACK,0,1253.86,1203.06,11.724,-0.07825,-1.49327,178.6678,109.8467,-1.47798,182.6488,95.6308,-1.53912
185.76,FAILSAFE_BACKTRACK,0,1244.48,1208.77,11.382,-0.07762,-1.50384,178.6704,109.8186,-1.48005,182.6496,95.6033,-1.54096
185.78,FAILSAFE_BACKTRACK,0,1254.96,1219.12,11.982,-0.07704,-1.50372,178.6729,109.7902,-1.48206,182.6504,95.5756,-1.54275
185.8,FAILSAFE_BACKTRACK,0,1257.23,1208.61,11.977,-0.09049,-1.46605,178.6754,109.7619,-1.4835,182.6512,95.5474,-1.5445
185.82,FAILSAFE_BACKTRACK,0,1244.52,1209.24,9.973,-0.08148,-1.49128,178.6778,109.7337,-1.48526,182.6519,95.5198,-1.54623
185.84,FAILSAFE_BACKTRACK,0,1254.1,1216.53,11.262,-0.06805,-1.5116,178.6802,109.7054,-1.48716,182.6525,95.4921,-1.54793
185.86,FAILSAFE_BACKTRACK,0,1257.0,1219.04,11.811,-0.07558,-1.5134,178.6825,109.6769,-1.4892,182.6532,95.4642,-1.5496
185.88,FAILSAFE_BACKTRACK,0,1254.82,1210.08,12.534,-0.06776,-1.46637,178.6848,109.6486,-1.49005,182.6537,95.4363,-1.55123
185.9,FAILSAFE_BACKTRACK,0,1257.04,1218.61,11.994,-0.07868,-1.49761,178.6871,109.6202,-1.49175,182.6542,95.4086,-1.55286
185.92,FAILSAFE_BACKTRACK,0,1254.87,1212.56,11.421,-0.07719,-1.48,178.6893,109.5919,-1.49301,182.6547,95.3808,-1.55446
185.94,FAILSAFE_BACKTRACK,0,1246.54,1193.23,11.412,-0.10129,-1.52255,178.6914,109.5639,-1.49563,182.6551,95.353,-1.55658
185.96,FAILSAFE_BACKTRACK,0,1253.48,1195.26,12.299,-0.08025,-1.545,178.6934,109.5357,-1.49823,182.6555,95.3248,-1.55863
185.98,FAILSAFE_BACKTRACK,0,1238.93,1197.37,10.803,-0.10865,-1.4782,178.6954,109.5077,-1.49991,182.6558,95.2974,-1.56063
186.0,FAILSAFE_BACKTRACK,0,1245.54,1201.48,12.216,-0.09088,-1.52948,178.6973,109.4796,-1.50231,182.6561,95.2693,-1.56259
186.02,FAILSAFE_BACKTRACK,0,1250.89,1202.09,10.997,-0.0851,-1.52699,178.6992,109.4514,-1.50451,182.6563,95.2418,-1.5645
186.04,FAILSAFE_BACKTRACK,0,1250.31,1207.65,11.158,-0.09504,-1.543,178.701,109.4232,-1.5072,182.6564,95.2138,-1.56636
186.06,FAILSAFE_BACKTRACK,0,1252.69,1206.05,12.455,-0.0956,-1.48854,178.7028,109.3949,-1.50869,182.6565,95.1855,-1.56816
186.08,FAILSAFE_BACKTRACK,0,1242.74,1209.8,10.999,-0.0776,-1.51717,178.7045,109.3667,-1.51039,182.6566,95.1574,-1.56993
186.1,FAILSAFE_BACKTRACK,0,1248.96,1206.2,12.723,-0.09076,-1.49083,178.7061,109.3385,-1.51177,182.6566,95.1295,-1.57167
186.12,FAILSAFE_BACKTRACK,0,1249.97,1216.35,12.554,-0.08204,-1.52706,178.7078,109.3101,-1.51369,182.6565,95.1021,-1.5734
186.14,FAILSAFE_BACKTRACK,0,1251.76,1206.97,10.927,-0.07309,-1.52516,178.7093,109.2818,-1.51537,182.6564,95.0741,-1.57508
186.16,FAILSAFE_BACKTRACK,0,1248.96,1218.02,11.563,-0.08714,-1.54085,178.7108,109.2534,-1.51762,182.6563,95.0463,-1.57674
186.18,FAILSAFE_BACKTRACK,0,1255.93,1216.1,11.84,-0.06984,-1.48849,178.7123,109.225,-1.51837,182.6561,95.0188,-1.57834
186.2,FAILSAFE_BACKTRACK,0,1253.11,1213.78,11.608,-0.05407,-1.53873,178.7138,109.1966,-1.51986,182.6559,94.9904,-1.57995
186.22,FAILSAFE_BACKTRACK,0,1263.79,1219.52,10.634,-0.07043,-1.52377,178.7152,109.168,-1.52133,182.6556,94.9625,-1.58154
186.24,FAILSAFE_BACKTRACK,0,1251.88,1218.99,11.235,-0.06325,-1.49193,178.7166,109.1396,-1.52193,182.6553,94.9345,-1.58311
186.26,FAILSAFE_BACKTRACK,0,1256.88,1215.75,12.072,-0.07308,-1.53077,178.7179,109.1112,-1.52355,182.6549,94.9064,-1.58468
186.28,FAILSAFE_BACKTRACK,0,1256.75,1225.41,10.342,-0.0765,-1.56122,178.7192,109.0826,-1.52588,182.6545,94.8785,-1.58623
186.3,FAILSAFE_BACKTRACK,0,1242.6,1198.32,11.364,-0.09506,-1.51565,178.7204,109.0545,-1.52752,182.654,94.8508,-1.58827
186.32,FAILSAFE_BACKTRACK,0,1241.04,1197.73,11.398,-0.09032,-1.54074,178.7216,109.0264,-1.52957,182.6535,94.8237,-1.59028
186.34,FAILSAFE_BACKTRACK,0,1243.44,1189.95,11.726,-0.08895,-1.53346,178.7227,108.9984,-1.5314,182.653,94.796,-1.59224
186.36,FAILSAFE_BACKTRACK,0,1242.36,1204.18,12.381,-0.08697,-1.53805,178.7238,108.9703,-1.53324,182.6524,94.7684,-1.59417
186.38,FAILSAFE_BACKTRACK,0,1253.0,1196.19,10.278,-0.09588,-1.54756,178.7247,108.9421,-1.53543,182.6517,94.7406,-1.59607
186.4,FAILSAFE_BACKTRACK,0,1248.9,1200.25,12.582,-0.06265,-1.53809,178.7257,108.9139,-1.53671,182.651,94.7131,-1.59791
186.42,FAILSAFE_BACKTRACK,0,1246.05,1202.96,12.352,-0.07145,-1.5635,178.7266,108.8857,-1.53867,182.6502,94.6847,-1.59974
186.44,FAILSAFE_BACKTRACK,0,1253.26,1203.62,11.037,-0.07964,-1.53334,178.7275,108.8574,-1.54011,182.6494,94.6576,-1.60154
186.46,FAILSAFE_BACKTRACK,0,1255.53,1207.39,10.905,-0.08828,-1.55288,178.7283,108.829,-1.54212,182.6485,94.6297,-1.60331
186.48,FAILSAFE_BACKTRACK,0,1254.52,1200.08,11.78,-0.08184,-1.56627,178.729,108.8008,-1.54423,182.6475,94.6018,-1.60504
186.5,FAILSAFE_BACKTRACK,0,1247.22,1216.61,9.778,-0.07853,-1.53159,178.7298,108.7724,-1.54548,182.6465,94.5736,-1.60672
186.52,FAILSAFE_BACKTRACK,0,1255.35,1214.77,11.683,-0.09105,-1.56393,178.7304,108.744,-1.54765,182.6455,94.5457,-1.60839
186.54,FAILSAFE_BACKTRACK,0,1257.29,1206.2,12.179,-0.0748,-1.54033,178.731,108.7156,-1.54897,182.6445,94.5182,-1.61001
186.56,FAILSAFE_BACKTRACK,0,1255.75,1220.26,11.801,-0.068,-1.60421,178.7316,108.6871,-1.55146,182.6433,94.4902,-1.61162
186.58,FAILSAFE_BACKTRACK,0,1251.27,1223.91,11.375,-0.07002,-1.58259,178.7321,108.6586,-1.5535,182.6422,94.4622,-1.61316
186.6,FAILSAFE_BACKTRACK,0,1260.59,1221.97,12.255,-0.06454,-1.57384,178.7325,108.63,-1.55519,182.641,94.4343,-1.61467
186.62,FAILSAFE_BACKTRACK,0,1258.96,1225.13,11.928,-0.04879,-1.55578,178.733,108.6014,-1.55616,182.6397,94.4059,-1.61614
186.64,FAILSAFE_BACKTRACK,0,1255.46,1227.76,10.283,-0.06237,-1.57364,178.7333,108.5728,-1.55777,182.6384,94.378,-1.61761
186.66,FAILSAFE_BACKTRACK,0,1259.13,1224.87,11.468,-0.06868,-1.57264,178.7337,108.5441,-1.55943,182.6371,94.3502,-1.61905
186.68,FAILSAFE_BACKTRACK,0,1245.72,1193.07,11.515,-0.11274,-1.55505,178.7339,108.516,-1.56154,182.6358,94.3229,-1.62104
186.7,FAILSAFE_BACKTRACK,0,1234.87,1202.93,11.615,-0.08704,-1.5662,178.7341,108.488,-1.56335,182.6343,94.2953,-1.62298
186.72,FAILSAFE_BACKTRACK,0,1253.27,1204.67,11.45,-0.0989,-1.57796,178.7343,108.4597,-1.56559,182.6328,94.2673,-1.62489
186.74,FAILSAFE_BACKTRACK,0,1239.55,1204.07,11.871,-0.09214,-1.57267,178.7344,108.4315,-1.56755,182.6313,94.2392,-1.62674
186.76,FAILSAFE_BACKTRACK,0,1247.79,1205.63,11.372,-0.09747,-1.57757,178.7344,108.4032,-1.56967,182.6297,94.2115,-1.62856
186.78,FAILSAFE_BACKTRACK,0,1251.21,1207.23,12.117,-0.078,-1.55234,178.7344,108.3749,-1.57084,182.6281,94.184,-1.63033
186.8,FAILSAFE_BACKTRACK,0,1245.55,1207.07,11.822,-0.09295,-1.54866,178.7344,108.3467,-1.57219,182.6264,94.1564,-1.63209
186.82,FAILSAFE_BACKTRACK,0,1251.58,1215.92,11.662,-0.06222,-1.57654,178.7343,108.3183,-1.5735,182.6247,94.1289,-1.63383
